cif name= ./2101373.cif
./2101373.cif
Full Formula (Y24 Ga40 O96)
Reduced Formula: Y3Ga5O12
abc   :  12.273000  12.273000  12.273000
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Y     0.125   0       0.25
  1  Y     0.25    0.875   0.5
  2  Y     0.375   0       0.75
  3  Y     0.25    0.125   0
  4  Y     0.5     0.75    0.625
  5  Y     0.5     0.25    0.875
  6  Y     0.375   0.5     0.25
  7  Y     0.25    0.625   0
  8  Y     0.125   0.5     0.75
  9  Y     0.25    0.375   0.5
 10  Y     0       0.75    0.875
 11  Y     0       0.25    0.625
 12  Y     0.625   0.5     0.75
 13  Y     0.75    0.375   0
 14  Y     0.875   0.5     0.25
 15  Y     0.75    0.625   0.5
 16  Y     0       0.25    0.125
 17  Y     0       0.75    0.375
 18  Y     0.875   0       0.75
 19  Y     0.75    0.125   0.5
 20  Y     0.625   0       0.25
 21  Y     0.75    0.875   0
 22  Y     0.5     0.25    0.375
 23  Y     0.5     0.75    0.125
 24  Ga    0       0       0
 25  Ga    0.75    0.25    0.75
 26  Ga    0       0.5     0
 27  Ga    0.25    0.25    0.75
 28  Ga    0       0       0.5
 29  Ga    0.25    0.75    0.75
 30  Ga    0.5     0       0
 31  Ga    0.25    0.25    0.25
 32  Ga    0.875   0.5     0.75
 33  Ga    0.25    0.125   0.5
 34  Ga    0.125   0       0.75
 35  Ga    0.75    0.375   0.5
 36  Ga    0.25    0.375   0
 37  Ga    0.375   0.5     0.75
 38  Ga    0.75    0.125   0
 39  Ga    0.625   0       0.75
 40  Ga    0       0.25    0.375
 41  Ga    0.5     0.25    0.625
 42  Ga    0       0.25    0.875
 43  Ga    0.5     0.25    0.125
 44  Ga    0.5     0.5     0.5
 45  Ga    0.25    0.75    0.25
 46  Ga    0.5     0       0.5
 47  Ga    0.75    0.75    0.25
 48  Ga    0.5     0.5     0
 49  Ga    0.75    0.25    0.25
 50  Ga    0       0.5     0.5
 51  Ga    0.75    0.75    0.75
 52  Ga    0.375   0       0.25
