cif name= ./1531283.cif
./1531283.cif
Full Formula (Al16 Fe24 Si24 O96)
Reduced Formula: Al2Fe3(SiO4)3
abc   :  11.500400  11.500400  11.500400
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Al    0       0       0
  1  Al    0.75    0.25    0.75
  2  Al    0       0.5     0
  3  Al    0.25    0.25    0.75
  4  Al    0       0       0.5
  5  Al    0.25    0.75    0.75
  6  Al    0.5     0       0
  7  Al    0.25    0.25    0.25
  8  Al    0.5     0.5     0.5
  9  Al    0.25    0.75    0.25
 10  Al    0.5     0       0.5
 11  Al    0.75    0.75    0.25
 12  Al    0.5     0.5     0
 13  Al    0.75    0.25    0.25
 14  Al    0       0.5     0.5
 15  Al    0.75    0.75    0.75
 16  Fe    0.5     0.75    0.625
 17  Fe    0.5     0.25    0.875
 18  Fe    0.125   0       0.25
 19  Fe    0.25    0.875   0.5
 20  Fe    0.375   0       0.75
 21  Fe    0.25    0.125   0
 22  Fe    0       0.75    0.875
 23  Fe    0       0.25    0.625
 24  Fe    0.375   0.5     0.25
 25  Fe    0.25    0.625   0
 26  Fe    0.125   0.5     0.75
 27  Fe    0.25    0.375   0.5
 28  Fe    0       0.25    0.125
 29  Fe    0       0.75    0.375
 30  Fe    0.625   0.5     0.75
 31  Fe    0.75    0.375   0
 32  Fe    0.875   0.5     0.25
 33  Fe    0.75    0.625   0.5
 34  Fe    0.5     0.25    0.375
 35  Fe    0.5     0.75    0.125
 36  Fe    0.875   0       0.75
 37  Fe    0.75    0.125   0.5
 38  Fe    0.625   0       0.25
 39  Fe    0.75    0.875   0
 40  Si    0.875   0.5     0.75
 41  Si    0.25    0.125   0.5
 42  Si    0.125   0       0.75
 43  Si    0.75    0.375   0.5
 44  Si    0.25    0.375   0
 45  Si    0.375   0.5     0.75
 46  Si    0.75    0.125   0
 47  Si    0.625   0       0.75
 48  Si    0       0.25    0.375
 49  Si    0.5     0.25    0.625
 50  Si    0       0.25    0.875
 51  Si    0.5     0.25    0.125
 52  Si    0.375   0       0.25
