cif name= ./9004990.cif
./9004990.cif
Full Formula (Na8 Sr4 Al16 Si16 O64)
Reduced Formula: Na2SrAl4(SiO4)4
abc   :   8.408000   9.869900  16.708300
angles:  90.000000  90.000000  90.000000
Sites (108)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Na    0.457   0.8244  0.4045
  1  Na    0.957   0.6756  0.4045
  2  Na    0.043   0.3244  0.4045
  3  Na    0.543   0.1756  0.4045
  4  Na    0.957   0.3244  0.9045
  5  Na    0.457   0.1756  0.9045
  6  Na    0.543   0.8244  0.9045
  7  Na    0.043   0.6756  0.9045
  8  Sr    0       0.5     0.1541
  9  Sr    0.5     0       0.1541
 10  Sr    0.5     0       0.6541
 11  Sr    0       0.5     0.6541
 12  Al    0.0693  0.1912  0.0635
 13  Al    0.5693  0.3088  0.0635
 14  Al    0.4307  0.6912  0.0635
 15  Al    0.9307  0.8088  0.0635
 16  Al    0.7229  0.4507  0.3106
 17  Al    0.2229  0.0493  0.3106
 18  Al    0.7771  0.9507  0.3106
 19  Al    0.2771  0.5493  0.3106
 20  Al    0.5693  0.6912  0.5635
 21  Al    0.0693  0.8088  0.5635
 22  Al    0.9307  0.1912  0.5635
 23  Al    0.4307  0.3088  0.5635
 24  Al    0.2229  0.9507  0.8106
 25  Al    0.7229  0.5493  0.8106
 26  Al    0.2771  0.4507  0.8106
 27  Al    0.7771  0.0493  0.8106
 28  Si    0.2369  0.0546  0.4983
 29  Si    0.7369  0.4454  0.4983
 30  Si    0.2631  0.5546  0.4983
 31  Si    0.7631  0.9454  0.4983
 32  Si    0.077   0.8009  0.2457
 33  Si    0.577   0.6991  0.2457
 34  Si    0.423   0.3009  0.2457
 35  Si    0.923   0.1991  0.2457
 36  Si    0.7369  0.5546  0.9983
 37  Si    0.2369  0.9454  0.9983
 38  Si    0.7631  0.0546  0.9983
 39  Si    0.2631  0.4454  0.9983
 40  Si    0.577   0.3009  0.7457
 41  Si    0.077   0.1991  0.7457
 42  Si    0.923   0.8009  0.7457
 43  Si    0.423   0.6991  0.7457
 44  O     0.7846  0.4911  0.4079
 45  O     0.2846  0.0089  0.4079
 46  O     0.7154  0.9911  0.4079
