cif name= ./4312132.cif
./4312132.cif
Full Formula (Er24 Al40 O96)
Reduced Formula: Er3Al5O12
abc   :  11.982700  11.982700  11.982700
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP          a        b        c
---  ----  -------  -------  -------
  0  Er    0.125    0        0.25
  1  Er    0.375    0        0.75
  2  Er    0.25     0.125    0
  3  Er    0.25     0.875    0.5
  4  Er    0.5      0.75     0.625
  5  Er    0.5      0.25     0.875
  6  Er    0.375    0.5      0.25
  7  Er    0.125    0.5      0.75
  8  Er    0.25     0.375    0.5
  9  Er    0.25     0.625    0
 10  Er    0        0.75     0.875
 11  Er    0        0.25     0.625
 12  Er    0.625    0.5      0.75
 13  Er    0.875    0.5      0.25
 14  Er    0.75     0.625    0.5
 15  Er    0.75     0.375    0
 16  Er    0        0.25     0.125
 17  Er    0        0.75     0.375
 18  Er    0.875    0        0.75
 19  Er    0.625    0        0.25
 20  Er    0.75     0.875    0
 21  Er    0.75     0.125    0.5
 22  Er    0.5      0.25     0.375
 23  Er    0.5      0.75     0.125
 24  Al    0        0        0
 25  Al    0        0.5      0
 26  Al    0.5      0        0
 27  Al    0        0        0.5
 28  Al    0.25     0.75     0.75
 29  Al    0.25     0.25     0.25
 30  Al    0.25     0.25     0.75
 31  Al    0.75     0.25     0.75
 32  Al    0.875    0.5      0.75
 33  Al    0.125    0        0.75
 34  Al    0.25     0.375    0
 35  Al    0.75     0.125    0
 36  Al    0        0.25     0.375
 37  Al    0.5      0.25     0.625
 38  Al    0.25     0.125    0.5
 39  Al    0.75     0.375    0.5
 40  Al    0.625    0        0.75
 41  Al    0.375    0.5      0.75
 42  Al    0        0.25     0.875
 43  Al    0.5      0.25     0.125
 44  Al    0.5      0.5      0.5
 45  Al    0.5      0        0.5
 46  Al    0        0.5      0.5
 47  Al    0.5      0.5      0
 48  Al    0.75     0.25     0.25
 49  Al    0.75     0.75     0.75
 50  Al    0.75     0.75     0.25
 51  Al    0.25     0.75     0.25
 52  Al    0.375    0        0.25
 53  Al    0.625    0.5      0.25
 54  Al    0.75     0.875    0.5
