cif name= ./9010874.cif
./9010874.cif
Full Formula (Ca32 Ge32 O96)
Reduced Formula: CaGeO3
abc   :  12.535000  12.535000  12.370000
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Ca    0.1246  0.753   0.3781
  1  Ca    0.253   0.3754  0.1219
  2  Ca    0.247   0.6246  0.6281
  3  Ca    0.6246  0.753   0.3719
  4  Ca    0.8754  0.247   0.3781
  5  Ca    0.747   0.6246  0.1219
  6  Ca    0.753   0.3754  0.6281
  7  Ca    0.3754  0.247   0.3719
  8  Ca    0.5     0.5     0.2482
  9  Ca    0       0       0.2518
 10  Ca    0.5     0       0.4982
 11  Ca    0       0.5     0.5018
 12  Ca    0       0.75    0.625
 13  Ca    0.25    0.5     0.875
 14  Ca    0.5     0.75    0.125
 15  Ca    0.25    0       0.375
 16  Ca    0.6246  0.253   0.8781
 17  Ca    0.753   0.8754  0.6219
 18  Ca    0.747   0.1246  0.1281
 19  Ca    0.1246  0.253   0.8719
 20  Ca    0.3754  0.747   0.8781
 21  Ca    0.247   0.1246  0.6219
 22  Ca    0.253   0.8754  0.1281
 23  Ca    0.8754  0.747   0.8719
 24  Ca    0       0       0.7482
 25  Ca    0.5     0.5     0.7518
 26  Ca    0       0.5     0.9982
 27  Ca    0.5     0       0.0018
 28  Ca    0.5     0.25    0.125
 29  Ca    0.75    0       0.375
 30  Ca    0       0.25    0.625
 31  Ca    0.75    0.5     0.875
 32  Ge    0.5     0.5     0
 33  Ge    0       0.5     0.75
 34  Ge    0.5     0.5     0.5
 35  Ge    0       0.5     0.25
 36  Ge    0.1265  0.7651  0.8822
 37  Ge    0.2651  0.3735  0.6178
 38  Ge    0.2349  0.6265  0.1322
 39  Ge    0.1265  0.2651  0.3678
 40  Ge    0.3735  0.7349  0.3822
 41  Ge    0.2349  0.1265  0.1178
 42  Ge    0.2651  0.8735  0.6322
 43  Ge    0.3735  0.2349  0.8678
 44  Ge    0       0.75    0.125
 45  Ge    0.25    0.5     0.375
 46  Ge    0       0.25    0.125
