cif name= ./2223617.cif
./2223617.cif
Full Formula (Pr24 Fe40 O96)
Reduced Formula: Pr3Fe5O12
abc   :  12.630200  12.630200  12.630200
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pr    0.125     0         0.25
  1  Pr    0.375     0         0.75
  2  Pr    0.25      0.125     0
  3  Pr    0.25      0.875     0.5
  4  Pr    0.5       0.75      0.625
  5  Pr    0.5       0.25      0.875
  6  Pr    0.375     0.5       0.25
  7  Pr    0.125     0.5       0.75
  8  Pr    0.25      0.375     0.5
  9  Pr    0.25      0.625     0
 10  Pr    0         0.75      0.875
 11  Pr    0         0.25      0.625
 12  Pr    0.625     0.5       0.75
 13  Pr    0.875     0.5       0.25
 14  Pr    0.75      0.625     0.5
 15  Pr    0.75      0.375     0
 16  Pr    0         0.25      0.125
 17  Pr    0         0.75      0.375
 18  Pr    0.875     0         0.75
 19  Pr    0.625     0         0.25
 20  Pr    0.75      0.875     0
 21  Pr    0.75      0.125     0.5
 22  Pr    0.5       0.25      0.375
 23  Pr    0.5       0.75      0.125
 24  Fe    0         0         0
 25  Fe    0         0.5       0
 26  Fe    0.5       0         0
 27  Fe    0         0         0.5
 28  Fe    0.25      0.75      0.75
 29  Fe    0.25      0.25      0.25
 30  Fe    0.25      0.25      0.75
 31  Fe    0.75      0.25      0.75
 32  Fe    0.875     0.5       0.75
 33  Fe    0.125     0         0.75
 34  Fe    0.25      0.375     0
 35  Fe    0.75      0.125     0
 36  Fe    0         0.25      0.375
 37  Fe    0.5       0.25      0.625
 38  Fe    0.25      0.125     0.5
 39  Fe    0.75      0.375     0.5
 40  Fe    0.625     0         0.75
 41  Fe    0.375     0.5       0.75
 42  Fe    0         0.25      0.875
 43  Fe    0.5       0.25      0.125
 44  Fe    0.5       0.5       0.5
 45  Fe    0.5       0         0.5
 46  Fe    0         0.5       0.5
 47  Fe    0.5       0.5       0
 48  Fe    0.75      0.25      0.25
 49  Fe    0.75      0.75      0.75
 50  Fe    0.75      0.75      0.25
 51  Fe    0.25      0.75      0.25
