cif name= ./4318349.cif
./4318349.cif
Full Formula (U12 Ag24 Mo20 O108)
Reduced Formula: U3Ag6Mo5O27
abc   :  16.450800  11.323600  12.741800
angles:  90.000000 100.014000  90.000000
Sites (164)
  #  SP           a        b        c
---  ----  --------  -------  -------
  0  U     0.5       0.1406   0.25
  1  U     0.5       0.8594   0.75
  2  U     0.630637  0.87637  0.22055
  3  U     0.369363  0.87637  0.27945
  4  U     0.369363  0.12363  0.77945
  5  U     0.630637  0.12363  0.72055
  6  U     0         0.6406   0.25
  7  U     0         0.3594   0.75
  8  U     0.130637  0.37637  0.22055
  9  U     0.869363  0.37637  0.27945
 10  U     0.869363  0.62363  0.77945
 11  U     0.130637  0.62363  0.72055
 12  Ag    0.42792   0.38861  0.04238
 13  Ag    0.57208   0.38861  0.45762
 14  Ag    0.57208   0.61139  0.95762
 15  Ag    0.42792   0.61139  0.54238
 16  Ag    0.77475   0.88759  0.60639
 17  Ag    0.22525   0.88759  0.89361
 18  Ag    0.22525   0.11241  0.39361
 19  Ag    0.77475   0.11241  0.10639
 20  Ag    0.43394   0.87921  0.03235
 21  Ag    0.56606   0.87921  0.46765
 22  Ag    0.56606   0.12079  0.96765
 23  Ag    0.43394   0.12079  0.53235
 24  Ag    0.92792   0.88861  0.04238
 25  Ag    0.07208   0.88861  0.45762
 26  Ag    0.07208   0.11139  0.95762
 27  Ag    0.92792   0.11139  0.54238
 28  Ag    0.27475   0.38759  0.60639
 29  Ag    0.72525   0.38759  0.89361
 30  Ag    0.72525   0.61241  0.39361
 31  Ag    0.27475   0.61241  0.10639
 32  Ag    0.93394   0.37921  0.03235
 33  Ag    0.06606   0.37921  0.46765
 34  Ag    0.06606   0.62079  0.96765
 35  Ag    0.93394   0.62079  0.53235
 36  Mo    0.5       0.62808  0.25
 37  Mo    0.5       0.37192  0.75
 38  Mo    0.85783   0.87557  0.32929
 39  Mo    0.14217   0.87557  0.17071
 40  Mo    0.14217   0.12443  0.67071
 41  Mo    0.85783   0.12443  0.82929
 42  Mo    0.28088   0.14198  0.10753
 43  Mo    0.71912   0.14198  0.39247
 44  Mo    0.71912   0.85802  0.89247
 45  Mo    0.28088   0.85802  0.60753
 46  Mo    0         0.12808  0.25
 47  Mo    0         0.87192  0.75
 48  Mo    0.35783   0.37557  0.32929
 49  Mo    0.64217   0.37557  0.17071
 50  Mo    0.64217   0.62443  0.67071
 51  Mo    0.35783   0.62443  0.82929
 52  Mo    0.78088   0.64198  0.10753
 53  Mo    0.21912   0.64198  0.39247
 54  Mo    0.21912   0.35802  0.89247
 55  Mo    0.78088   0.35802  0.60753
 56  O     0.5018    0.146    0.1079
 57  O     0.4982    0.146    0.3921
 58  O     0.4982    0.854    0.8921
 59  O     0.5018    0.854    0.6079
 60  O     0.331     0.2351   0.0317
 61  O     0.669     0.2351   0.4683
 62  O     0.669     0.7649   0.9683
 63  O     0.331     0.7649   0.5317
 64  O     0.6447    0.8077   0.3508
 65  O     0.3553    0.8077   0.1492
 66  O     0.3553    0.1923   0.6492
 67  O     0.6447    0.1923   0.8508
 68  O     0.5       0.9409   0.25
 69  O     0.5       0.0591   0.75
 70  O     0.7679    0.9499   0.2575
 71  O     0.2321    0.9499   0.2425
 72  O     0.2321    0.0501   0.7425
 73  O     0.7679    0.0501   0.7575
 74  O     0.3637    0.0654   0.1991
 75  O     0.6363    0.0654   0.3009
 76  O     0.6363    0.9346   0.8009
 77  O     0.3637    0.9346   0.6991
 78  O     0.5388    0.7248   0.1569
 79  O     0.4612    0.7248   0.3431
 80  O     0.4612    0.2752   0.8431
 81  O     0.5388    0.2752   0.6569
 82  O     0.7186    0.7212   0.185
 83  O     0.2814    0.7212   0.315
 84  O     0.2814    0.2788   0.815
 85  O     0.7186    0.2788   0.685
 86  O     0.6161    0.9488   0.0934
 87  O     0.3839    0.9488   0.4066
 88  O     0.3839    0.0512   0.9066
 89  O     0.6161    0.0512   0.5934
 90  O     0.919     0.0453   0.1819
 91  O     0.081     0.0453   0.3181
 92  O     0.081     0.9547   0.8181
 93  O     0.919     0.9547   0.6819
 94  O     0.4086    0.2972   0.2372
 95  O     0.5914    0.2972   0.2628
 96  O     0.5914    0.7028   0.7628
 97  O     0.4086    0.7028   0.7372
 98  O     0.2273    0.0339   0.0253
 99  O     0.7727    0.0339   0.4747
100  O     0.7727    0.9661   0.9747
101  O     0.2273    0.9661   0.5253
102  O     0.9305    0.967    0.404
103  O     0.0695    0.967    0.096
104  O     0.0695    0.033    0.596
105  O     0.9305    0.033    0.904
106  O     0.3278    0.2712   0.4143
107  O     0.6722    0.2712   0.0857
108  O     0.6722    0.7288   0.5857
109  O     0.3278    0.7288   0.9143
110  O     0.0018    0.646    0.1079
111  O     0.9982    0.646    0.3921
112  O     0.9982    0.354    0.8921
113  O     0.0018    0.354    0.6079
114  O     0.831     0.7351   0.0317
