cif name= ./9010721.cif
./9010721.cif
Full Formula (Ca24 Mg24 B48 O120)
Reduced Formula: CaMgB2O5
abc   :   5.499000  36.340000  11.135000
angles:  90.000000  90.000000  90.000000
Sites (216)
  #  SP          a        b        c
---  ----  -------  -------  -------
  0  Ca    0.88408  0.02961  0.12706
  1  Ca    0.38408  0.02961  0.37294
  2  Ca    0.61592  0.97039  0.62706
  3  Ca    0.88408  0.47039  0.62706
  4  Ca    0.11592  0.52961  0.37294
  5  Ca    0.61592  0.52961  0.12706
  6  Ca    0.38408  0.47039  0.87294
  7  Ca    0.11592  0.97039  0.87294
  8  Ca    0.31532  0.13593  0.882
  9  Ca    0.81532  0.13593  0.618
 10  Ca    0.18468  0.86407  0.382
 11  Ca    0.31532  0.36407  0.382
 12  Ca    0.68468  0.63593  0.618
 13  Ca    0.18468  0.63593  0.882
 14  Ca    0.81532  0.36407  0.118
 15  Ca    0.68468  0.86407  0.118
 16  Ca    0.12734  0.19752  0.11924
 17  Ca    0.62734  0.19752  0.38076
 18  Ca    0.37266  0.80248  0.61924
 19  Ca    0.12734  0.30248  0.61924
 20  Ca    0.87266  0.69752  0.38076
 21  Ca    0.37266  0.69752  0.11924
 22  Ca    0.62734  0.30248  0.88076
 23  Ca    0.87266  0.80248  0.88076
 24  Mg    0.8605   0.0792   0.8718
 25  Mg    0.3605   0.0792   0.6282
 26  Mg    0.6395   0.9208   0.3718
 27  Mg    0.8605   0.4208   0.3718
 28  Mg    0.1395   0.5792   0.6282
 29  Mg    0.6395   0.5792   0.8718
 30  Mg    0.3605   0.4208   0.1282
 31  Mg    0.1395   0.9208   0.1282
 32  Mg    0.3647   0.088    0.1283
 33  Mg    0.8647   0.088    0.3717
 34  Mg    0.1353   0.912    0.6283
 35  Mg    0.3647   0.412    0.6283
 36  Mg    0.6353   0.588    0.3717
 37  Mg    0.1353   0.588    0.1283
 38  Mg    0.8647   0.412    0.8717
 39  Mg    0.6353   0.912    0.8717
 40  Mg    0.0941   0.2456   0.8691
 41  Mg    0.5941   0.2456   0.6309
 42  Mg    0.4059   0.7544   0.3691
 43  Mg    0.0941   0.2544   0.3691
 44  Mg    0.9059   0.7456   0.6309
 45  Mg    0.4059   0.7456   0.8691
 46  Mg    0.5941   0.2544   0.1309
 47  Mg    0.9059   0.7544   0.1309
 48  B     0.3773   0.0583   0.8756
 49  B     0.8773   0.0583   0.6244
 50  B     0.1227   0.9417   0.3756
 51  B     0.3773   0.4417   0.3756
 52  B     0.6227   0.5583   0.6244
 53  B     0.1227   0.5583   0.8756
 54  B     0.8773   0.4417   0.1244
 55  B     0.6227   0.9417   0.1244
 56  B     0.8581   0.1084   0.1155
 57  B     0.3581   0.1084   0.3845
 58  B     0.6419   0.8916   0.6155
 59  B     0.8581   0.3916   0.6155
 60  B     0.1419   0.6084   0.3845
 61  B     0.6419   0.6084   0.1155
 62  B     0.3581   0.3916   0.8845
 63  B     0.1419   0.8916   0.8845
 64  B     0.5937   0.2238   0.8836
 65  B     0.0937   0.2238   0.6164
 66  B     0.9063   0.7762   0.3836
 67  B     0.5937   0.2762   0.3836
 68  B     0.4063   0.7238   0.6164
 69  B     0.9063   0.7238   0.8836
 70  B     0.0937   0.2762   0.1164
 71  B     0.4063   0.7762   0.1164
 72  B     0.6512   0.0038   0.8802
 73  B     0.1512   0.0038   0.6198
 74  B     0.8488   0.9962   0.3802
 75  B     0.6512   0.4962   0.3802
 76  B     0.3488   0.5038   0.6198
 77  B     0.8488   0.5038   0.8802
 78  B     0.1512   0.4962   0.1198
 79  B     0.3488   0.9962   0.1198
 80  B     0.596    0.1634   0.123
 81  B     0.096    0.1634   0.377
 82  B     0.904    0.8366   0.623
 83  B     0.596    0.3366   0.623
 84  B     0.404    0.6634   0.377
 85  B     0.904    0.6634   0.123
 86  B     0.096    0.3366   0.877
 87  B     0.404    0.8366   0.877
 88  B     0.8571   0.1697   0.877
 89  B     0.3571   0.1697   0.623
 90  B     0.6429   0.8303   0.377
 91  B     0.8571   0.3303   0.377
 92  B     0.1429   0.6697   0.623
 93  B     0.6429   0.6697   0.877
 94  B     0.3571   0.3303   0.123
 95  B     0.1429   0.8303   0.123
 96  O     0.2067   0.073    0.8019
 97  O     0.7067   0.073    0.6981
 98  O     0.2933   0.927    0.3019
 99  O     0.2067   0.427    0.3019
100  O     0.7933   0.573    0.6981
101  O     0.2933   0.573    0.8019
102  O     0.7067   0.427    0.1981
103  O     0.7933   0.927    0.1981
104  O     0.7183   0.0893   0.1954
105  O     0.2183   0.0893   0.3046
106  O     0.7817   0.9107   0.6954
107  O     0.7183   0.4107   0.6954
108  O     0.2817   0.5893   0.3046
109  O     0.7817   0.5893   0.1954
110  O     0.2183   0.4107   0.8046
111  O     0.2817   0.9107   0.8046
112  O     0.7376   0.2422   0.8042
113  O     0.2376   0.2422   0.6958
114  O     0.7624   0.7578   0.3042
115  O     0.7376   0.2578   0.3042
116  O     0.2624   0.7422   0.6958
117  O     0.7624   0.7422   0.8042
118  O     0.2376   0.2578   0.1958
119  O     0.2624   0.7578   0.1958
120  O     0.5118   0.0801   0.95
121  O     0.0118   0.0801   0.55
122  O     0.9882   0.9199   0.45
123  O     0.5118   0.4199   0.45
124  O     0.4882   0.5801   0.55
125  O     0.9882   0.5801   0.95
126  O     0.0118   0.4199   0.05
127  O     0.4882   0.9199   0.05
128  O     0.0229   0.0909   0.0442
129  O     0.5229   0.0909   0.4558
130  O     0.4771   0.9091   0.5442
131  O     0.0229   0.4091   0.5442
132  O     0.9771   0.5909   0.4558
133  O     0.4771   0.5909   0.0442
134  O     0.5229   0.4091   0.9558
135  O     0.9771   0.9091   0.9558
136  O     0.4324   0.2419   0.9547
137  O     0.9324   0.2419   0.5453
138  O     0.0676   0.7581   0.4547
139  O     0.4324   0.2581   0.4547
140  O     0.5676   0.7419   0.5453
141  O     0.0676   0.7419   0.9547
142  O     0.9324   0.2581   0.0453
143  O     0.5676   0.7581   0.0453
144  O     0.4159   0.0196   0.8727
145  O     0.9159   0.0196   0.6273
146  O     0.0841   0.9804   0.3727
147  O     0.4159   0.4804   0.3727
148  O     0.5841   0.5196   0.6273
149  O     0.0841   0.5196   0.8727
150  O     0.9159   0.4804   0.1273
